"index","customer_no","account_balance","acc_bal_running_total"
16653,6168,82.51,0
16654,6169,0,0
16655,6170,0,0
16656,6171,0,0
16657,6172,0,0
16658,6173,0,0
16659,6174,0,0
16660,6175,0,0
16661,6176,1,0
16662,6177,0,0
16663,6178,66.55,0
16664,6179,0,0
16665,6180,59.68,0
16666,6181,0,0
16667,6182,0,0
16668,6183,0,0
16669,6184,0,0
16670,6185,0,0
16671,6186,0,0
16672,6187,0,0
16673,6188,0,0
16674,6189,0,0
16675,6190,0,0
16676,6191,37.44,0
16677,6192,0,0
16678,6193,88.06,0
16679,6194,0,0
16680,6195,0,0
16681,6196,0,0
16682,6197,0,0
16683,6198,0,0
16684,6199,0.5,0
16685,6200,0,0
16686,6201,0,0
16687,6202,0,0
16688,6203,0,0
16689,6204,0,0
16690,6205,0,0
16691,6206,0,0
16692,6207,0,0
16693,6208,0,0
16694,6209,0,0
16695,6210,18.25,0
16696,6211,0,0
16697,6212,0,0
16698,6213,0,0
16699,6214,0,0
16700,6215,48.67,0
16701,6216,7.02,0
16702,6217,45.34,0
16703,6218,0,0
16704,6219,5.56,0
16705,6220,0,0
16706,6221,0,0
16707,6222,0,0
16708,6223,0,0
16709,6224,0,0
16710,6225,0,0
16711,6226,0,0
16712,6227,0,0
16713,6228,0,0
16714,6229,0,0
16715,6230,0,0
16716,6231,0,0
16717,6232,0,0
16718,6233,0,0
16719,6234,0,0
16720,6235,20.09,0
16721,6236,0,0
16722,6237,0,0
16723,6238,0,0
16724,6239,0,0
16725,6240,0,0
16726,6241,0,0
16727,6242,0,0
16728,6243,0,0
16729,6244,183.68,0
16730,6245,0,0
16731,6246,0,0
16732,6247,0,0
16733,6248,0,0
16734,6249,0,0
16735,6250,0,0
16736,6251,426.33,0
16737,6252,0,0
16738,6253,0,0
16739,6254,0,0
16740,6255,0,0
16741,6256,-62.5,0
16742,6257,28.41,0
16743,6258,0,0
16744,6259,108.3,0
16745,6260,0,0
16746,6261,0,0
16747,6262,0,0
16748,6263,0,0
16749,6264,0,0
16750,6265,0,0
16751,6266,0.76,0
16752,6267,38.18,0
16753,6268,0,0
16754,6269,0,0
16755,6270,68.25,0
16756,6271,0,0
16757,6272,0,0
16758,6273,0,0
16759,6274,0,0
16760,6275,0,0
16761,6276,0,0
16762,6277,30,0
16763,6278,0,0
16764,6279,0,0
16765,6280,0,0
16766,6281,0,0
16767,6282,0,0
16768,6283,0,0
16769,6284,139.97,0
16770,6285,0,0
16771,6286,0,0
16772,6287,0,0
16773,6288,0,0
16774,6289,0,0
16775,6290,0,0
16776,6291,0,0
16777,6292,0,0
16778,6293,58.25,0
16779,6294,0,0
16780,6295,0,0
16781,6296,0,0
16782,6297,0,0
16783,6298,0,0
16784,6299,0,0
16785,6300,0,0
16786,6301,0,0
16787,6302,0,0
16788,6303,0,0
16789,6304,0,0
16790,6305,0,0
16791,6306,0,0
16792,6307,0,0
16793,6308,0,0
16794,6309,0,0
16795,6310,114.27,0
16796,6311,0,0
16797,6312,0,0
16798,6313,0,0
16799,6314,0,0
16800,6315,0,0
16801,6316,0,0
16802,6317,0,0
16803,6318,0,0
16804,6319,0,0
16805,6320,0,0
16806,6321,0,0
16807,6322,0,0
16808,6323,0,0
16809,6324,0,0
16810,6325,0,0
16811,6326,0,0
16812,6327,0,0
16813,6328,0,0
16814,6329,0,0
16815,6330,126.57,0
16816,6331,0,0
16817,6332,0,0
16818,6333,0.15,0
16819,6334,0,0
16820,6335,0,0
16821,6336,0,0
16822,6337,0,0
16823,6338,0,0
16824,6339,0,0
16825,6340,0,0
16826,6341,0.5,0
16827,6342,0,0
16828,6343,0,0
16829,6344,0,0
16830,6345,0,0
16831,6346,0,0
16832,6347,0,0
16833,6348,0,0
16834,6349,0,0
16835,6350,0,0
16836,6351,0,0
16837,6352,0,0
16838,6353,0,0
16839,6354,0,0
16840,6355,0,0
16841,6356,0,0
16842,6357,0,0
16843,6358,0,0
16844,6359,53.25,0
16845,6360,0,0
16846,6361,0,0
16847,6362,0,0
16848,6363,0,0
16849,6364,127.38,0
16850,6365,0,0
16851,6366,55.61,0
16852,6367,0,0
16853,6368,0,0
16854,6369,0,0
16855,6370,0,0
16856,6371,0,0
16857,6372,0,0
16858,6373,0,0
16859,6374,10.98,0
16860,6375,0,0
16861,6376,0,0
16862,6377,0,0
16863,6378,0,0
16864,6379,0,0
16865,6380,0,0
16866,6381,0,0
16867,6382,122.52,0
16868,6383,53.2,0
16869,6384,5.31,0
16870,6385,0,0
16871,6386,0,0
16872,6387,37.93,0
16873,6388,0,0
16874,6389,0,0
16875,6390,34.33,0
16876,6391,0,0
16877,6392,0,0
16878,6393,10,0
16879,6394,0,0
16880,6395,28.45,0
16881,6396,0,0
16882,6397,0,0
16883,6398,0,0
16884,6399,0,0
16885,6400,0,0
16886,6401,0,0
16887,6402,0,0
16888,6403,0,0
16889,6404,0,0
16890,6405,0,0
16891,6406,0,0
16892,6407,0,0
16893,6408,0,0
16894,6409,0,0
16895,6410,4,0
16896,6411,0,0
16897,6412,0,0
16898,6413,0,0
16899,6414,0,0
16900,6415,46.2,0
16901,6416,0,0
16902,6417,0,0
16903,6418,0,0
16904,6419,0,0
16905,6420,0,0
16906,6421,0,0
16907,6422,0,0
16908,6423,0,0
16909,6424,0,0
16910,6425,0,0
16911,6426,0,0
16912,6427,0,0
16913,6428,0,0
16914,6429,0,0
16915,6430,0,0
16916,6431,0,0
16917,6432,0,0
16918,6433,0,0
16919,6434,0,0
16920,6435,0,0
16921,6436,0,0
16922,6437,0,0
16923,6438,0,0
16924,6439,0,0
16925,6440,0,0
16926,6441,0,0
16927,6442,0,0
16928,6443,0,0
16929,6444,0,0
16930,6445,0,0
16931,6446,0,0
16932,6447,0,0
16933,6448,0,0
16934,6449,0,0
16935,6450,0,0
16936,6451,0,0
16937,6452,0,0
16938,6453,55.7,0
16939,6454,0,0
16940,6455,0,0
16941,6456,0,0
16942,6457,0.15,0
16943,6458,0,0
16944,6459,0,0
16945,6460,0,0
16946,6461,7.59,0
16947,6462,0,0
16948,6463,0,0
16949,6464,34.11,0
16950,6465,0,0
16951,6466,0,0
16952,6467,0.5,0
16953,6468,147.02,0
16954,6469,0,0
16955,6470,0,0
16956,6471,8.78,0
16957,6472,0,0
16958,6473,0,0
16959,6474,0,0
16960,6475,0,0
16961,6476,0,0
16962,6477,0,0
16963,6478,0,0
16964,6479,0,0
16965,6480,5,0
16966,6481,0,0
16967,6482,1.6,0
16968,6483,0,0
16969,6484,21.06,0
16970,6485,0,0
16971,6486,0,0
16972,6487,0,0
16973,6488,120.92,0
16974,6489,0,0
16975,6490,0,0
16976,6491,0.4,0
16977,6492,0,0
16978,6493,0,0
16979,6494,30.99,0
16980,6495,0,0
16981,6496,0,0
16982,6497,0,0
16983,6498,0,0
16984,6499,0,0
16985,6500,0,0
16986,6501,0,0
16987,6502,11.82,0
16988,6503,0,0
16989,6504,-0.98,0
16990,6505,0,0
16991,6506,11.43,0
16992,6507,0,0
16993,6508,0,0
16994,6509,69.35,0
16995,6510,0,0
16996,6511,0,0
16997,6512,0,0
16998,6513,0,0
16999,6514,0,0
17000,6515,0,0
17001,6516,0,0
17002,6517,144.64,0
17003,6518,0,0
17004,6519,0,0
17005,6520,0,0
17006,6521,0,0
17007,6522,0,0
17008,6523,0,0
17009,6524,0,0
17010,6525,0,0
17011,6526,19.03,0
17012,6527,0,0
17013,6528,0,0
17014,6529,0,0
17015,6530,0,0
17016,6531,0,0
17017,6532,0,0
17018,6533,15.97,0
17019,6534,0,0
17020,6535,0,0
17021,6536,0,0
17022,6537,0,0
17023,6538,0,0
17024,6539,0,0
17025,6540,0,0
17026,6541,13.14,0
17027,6542,0,0
17028,6543,0,0
17029,6544,0,0
17030,6545,0,0
17031,6546,0,0
17032,6547,0,0
17033,6548,0,0
17034,6549,0,0
17035,6550,0,0
17036,6551,0,0
17037,6552,0,0
17038,6553,0,0
17039,6554,0,0
17040,6555,211.55,0
17041,6556,0,0
17042,6557,0,0
17043,6558,0,0
17044,6559,0,0
17045,6560,0,0
17046,6561,0,0
17047,6562,0,0
17048,6563,0,0
17049,6564,0,0
17050,6565,6,0
17051,6566,0,0
17052,6567,0,0
17053,6568,13.11,0
17054,6569,62.67,0
17055,6570,0,0
17056,6571,0,0
17057,6572,0,0
17058,6573,0,0
17059,6574,0,0
17060,6575,0,0
17061,6576,0,0
17062,6577,0,0
17063,6578,0,0
17064,6579,0,0
17065,6580,0,0
17066,6581,52.76,0
17067,6582,0,0
17068,6583,0,0
17069,6584,0,0
17070,6585,0,0
17071,6586,0,0
17072,6587,0,0
17073,6588,0,0
17074,6589,0,0
17075,6590,0.4,0
17076,6591,0,0
17077,6592,0,0
17078,6593,0,0
17079,6594,0,0
17080,6595,0,0
17081,6596,0,0
17082,6597,0,0
17083,6598,0,0
17084,6599,62.72,0
17085,6600,0,0
17086,6601,0,0
17087,6602,108.41,0
17088,6603,80.24,0
17089,6604,13.9,0
17090,6605,0,0
17091,6606,0,0
17092,6607,0,0
17093,6608,0,0
17094,6609,0,0
17095,6610,0,0
17096,6611,0,0
17097,6612,8.6,0
17098,6613,0,0
17099,6614,0,0
17100,6615,0,0
17101,6616,0,0
17102,6617,0,0
17103,6618,0,0
17104,6619,70.96,0
17105,6620,0,0
17106,6621,0,0
17107,6622,8.4,0
17108,6623,0,0
17109,6624,0,0
17110,6625,0,0
17111,6626,81.4,0
17112,6627,0,0
17113,6628,14.71,0
17114,6629,0,0
17115,6630,0,0
17116,6631,0,0
17117,6632,0,0
17118,6633,11.26,0
17119,6634,0,0
17120,6635,0,0
17121,6636,0,0
17122,6637,0,0
17123,6638,0,0
17124,6639,0,0
17125,6640,0,0
17126,6641,0,0
17127,6642,0,0
17128,6643,0,0
17129,6644,25.88,0
17130,6645,0,0
17131,6646,0,0
17132,6647,0,0
17133,6648,0,0
17134,6649,26.91,0
17135,6650,0,0
17136,6651,0,0
17137,6652,0,0
17138,6653,0,0
17139,6654,0,0
17140,6655,0,0
17141,6656,0,0
17142,6657,0,0
17143,6658,0,0
17144,6659,0,0
17145,6660,0,0
17146,6661,0,0
17147,6662,0,0
17148,6663,0,0
17149,6664,0,0
17150,6665,40.17,0
17151,6666,0,0
17152,6667,0,0
17153,6668,0,0
17154,6669,15.17,0
17155,6670,0,0
17156,6671,0,0
17157,6672,0,0
17158,6673,0,0
17159,6674,0,0
17160,6675,0,0
17161,6676,0,0
17162,6677,6.39,0
17163,6678,0,0
17164,6679,0,0
17165,6680,0,0
17166,6681,0,0
17167,6682,0,0
17168,6683,0,0
17169,6684,0,0
17170,6685,0,0
17171,6686,0,0
17172,6687,0,0
17173,6688,10.98,0
17174,6689,4.38,0
17175,6690,1,0
17176,6691,0,0
17177,6692,0,0
17178,6693,0,0
17179,6694,0,0
17180,6695,32.28,0
17181,6696,0,0
17182,6697,0.4,0
17183,6698,125.1,0
17184,6699,4.61,0
17185,6700,0,0
17186,6701,0,0
17187,6702,0,0
17188,6703,0,0
17189,6704,57.37,0
17190,6705,0,0
17191,6706,0,0
17192,6707,0,0
17193,6708,0,0
17194,6709,4.24,0
17195,6710,0,0
17196,6711,0,0
17197,6712,0,0
17198,6713,0,0
17199,6714,0,0
17200,6715,0,0
17201,6716,62.65,0
17202,6717,0,0
17203,6718,79.91,0
17204,6719,25,0
17205,6720,0,0
17206,6721,4.3,0
17207,6722,0,0
17208,6723,0,0
17209,6724,0,0
17210,6725,0,0
17211,6726,0,0
17212,6727,0,0
17213,6728,0,0
17214,6729,77.33,0
17215,6730,0,0
17216,6731,0,0
17217,6732,0,0
17218,6733,10.22,0
17219,6734,0,0
17220,6735,0,0
17221,6736,0,0
17222,6737,0,0
17223,6738,0,0
17224,6739,0,0
17225,6740,0,0
17226,6741,0,0
17227,6742,0,0
17228,6743,0,0
17229,6744,0,0
17230,6745,0,0
17231,6746,0,0
17232,6747,0,0
17233,6748,0,0
17234,6749,0,0
17235,6750,0,0
17236,6751,0,0
17237,6752,0,0
17238,6753,0,0
17239,6754,0,0
17240,6755,0,0
17241,6756,0,0
17242,6757,0,0
17243,6758,57.76,0
17244,6759,0,0
17245,6760,0,0
17246,6761,0,0
17247,6762,0,0
17248,6763,0,0
17249,6764,0,0
17250,6765,0,0
17251,6766,0,0
17252,6767,-7.5,0
17253,6768,0,0
17254,6769,0,0
17255,6770,0,0
17256,6771,0,0
17257,6772,0,0
17258,6773,0,0
17259,6774,0,0
17260,6775,34.19,0
17261,6776,0,0
17262,6777,0,0
17263,6778,0,0
17264,6779,0,0
17265,6780,0,0
17266,6781,0,0
17267,6782,0,0
17268,6783,0,0
17269,6784,0,0
17270,6785,4.97,0
17271,6786,206.72,0
17272,6787,0,0
17273,6788,0,0
17274,6789,0,0
17275,6790,0,0
17276,6791,0,0
17277,6792,0,0
17278,6793,0,0
17279,6794,10.78,0
17280,6795,0,0
17281,6796,0,0
17282,6797,0,0
17283,6798,0,0
17284,6799,6.91,0
17285,6800,0,0
17286,6801,0,0
17287,6802,0,0
17288,6803,0,0
17289,6804,12.05,0
17290,6805,0,0
17291,6806,0,0
17292,6807,0,0
17293,6808,0,0
17294,6809,0,0
17295,6810,0,0
17296,6811,0,0
17297,6812,3.12,0
17298,6813,0,0
17299,6814,0,0
17300,6815,64.65,0
17301,6816,0,0
17302,6817,0,0
17303,6818,31.35,0
17304,6819,0,0
17305,6820,0,0
17306,6821,0,0
17307,6822,0,0
17308,6823,0,0
17309,6824,0,0
17310,6825,0,0
17311,6826,0,0
17312,6827,92.48,0
17313,6828,0,0
17314,6829,0,0
17315,6830,41.08,0
17316,6831,0,0
17317,6832,0,0
17318,6833,0,0
17319,6834,42.99,0
17320,6835,0,0
17321,6836,0,0
17322,6837,0,0
17323,6838,0,0
17324,6839,0,0
17325,6840,0,0
17326,6841,0,0
17327,6842,0,0
17328,6843,38.02,0
17329,6844,0,0
17330,6845,0,0
17331,6846,0,0
17332,6847,0,0
17333,6848,65.77,0
17334,6849,0,0
17335,6850,13.36,0
17336,6851,29.98,0
17337,6852,0,0
17338,6853,0,0
17339,6854,0,0
17340,6855,65.89,0
17341,6856,0,0
17342,6857,0,0
17343,6858,12.82,0
17344,6859,110.49,0
17345,6860,0,0
17346,6861,0,0
17347,6862,0,0
17348,6863,0,0
17349,6864,0,0
17350,6865,0,0
17351,6866,0,0
17352,6867,305.63,0
17353,6868,28.45,0
17354,6869,0,0
17355,6870,77.44,0
17356,6871,0,0
17357,6872,0,0
17358,6873,0,0
17359,6874,48.79,0
17360,6875,0,0
17361,6876,25.96,0
17362,6877,0,0
17363,6878,5.99,0
17364,6879,0,0
17365,6880,192.32,0
17366,6881,0,0
17367,6882,0,0
17368,6883,0,0
17369,6884,0,0
17370,6885,0,0
17371,6886,0,0
17372,6887,0,0
17373,6888,0,0
17374,6889,0,0
17375,6890,0.4,0
17376,6891,0,0
17377,6892,0,0
17378,6893,0,0
17379,6894,0,0
17380,6895,7.59,0
17381,6896,0,0
17382,6897,0,0
17383,6898,9.98,0
17384,6899,0,0
17385,6900,0,0
17386,6901,0,0
17387,6902,0,0
17388,6903,0,0
17389,6904,0,0
17390,6905,0,0
17391,6906,5.47,0
17392,6907,0,0
17393,6908,0,0
17394,6909,5,0
17395,6910,0,0
17396,6911,0,0
17397,6912,0,0
17398,6913,11.8,0
17399,6914,0,0
17400,6915,0,0
17401,6916,0,0
17402,6917,0,0
17403,6918,83.35,0
17404,6919,0,0
17405,6920,0,0
17406,6921,0,0
17407,6922,0,0
17408,6923,0,0
17409,6924,0,0
17410,6925,0,0
17411,6926,0,0
17412,6927,9.98,0
17413,6928,40.15,0
17414,6929,0,0
17415,6930,0,0
17416,6931,0,0
17417,6932,0,0
17418,6933,0,0
17419,6934,347.27,0
17420,6935,0,0
17421,6936,0,0
17422,6937,58.39,0
17423,6938,0,0
17424,6939,0,0
17425,6940,0,0
17426,6941,0,0
17427,6942,35.82,0
17428,6943,0,0
17429,6944,0,0
17430,6945,0,0
17431,6946,0,0
17432,6947,0,0
17433,6948,15.47,0
17434,6949,0,0
17435,6950,0,0
17436,6951,73.39,0
17437,6952,0,0
17438,6953,0,0
17439,6954,0,0
17440,6955,0,0
17441,6956,54.62,0
17442,6957,0,0
17443,6958,11.98,0
17444,6959,0,0
17445,6960,159.19,0
17446,6961,0,0
17447,6962,84.64,0
17448,6963,0,0
17449,6964,44.79,0
17450,6965,0,0
17451,6966,0,0
17452,6967,0,0
17453,6968,0,0
17454,6969,0,0
17455,6970,0,0
17456,6971,62.49,0
17457,6972,0,0
17458,6973,5.59,0
17459,6974,0.5,0
17460,6975,0,0
17461,6976,71.19,0
17462,6977,0,0
17463,6978,0,0
17464,6979,0,0
17465,6980,1.45,0
17466,6981,0,0
17467,6982,0,0
17468,6983,0.4,0
17469,6984,0,0
17470,6985,0,0
17471,6986,0,0
17472,6987,0,0
17473,6988,0,0
17474,6989,0,0
17475,6990,167.81,0
17476,6991,0,0
17477,6992,0,0
17478,6993,0,0
17479,6994,0,0
17480,6995,0,0
17481,6996,0,0
17482,6997,10.46,0
17483,6998,0,0
17484,6999,0,0
17485,7000,19.47,0
17486,7001,84.19,0
17487,7002,0,0
17488,7015,44.37,0
17489,7016,0,0
17490,7017,0,0
17491,7018,0,0
17492,7019,0,0
17493,7020,0,0
17494,7021,32.14,0
17495,7022,0,0
17496,7023,0,0
17497,7024,11.81,0
17498,7025,0,0
17499,7026,0,0
17500,7027,0,0
17501,7028,0,0
17502,7029,0,0
17503,7030,0,0
17504,7031,0,0
17505,7032,0,0
17506,7033,0,0
17507,7034,0,0
17508,7035,0,0
17509,7036,0,0
17510,7037,0,0
17511,7038,0,0
17512,7039,0.18,0
17513,7040,25.28,0
17514,7041,50.4,0
17515,7042,0,0
17516,7043,0,0
17517,7044,213.95,0
17518,7045,0,0
17519,7046,0,0
17520,7047,77.63,0
17521,7048,0,0
17522,7049,0,0
17523,7050,0,0
17524,7051,0,0
17525,7052,0,0
17526,7053,0,0
17527,7054,37.39,0
17528,7055,0,0
17529,7056,0,0
17530,7057,0,0
17531,7058,63.79,0
17532,7059,0,0
17533,7060,115.43,0
17534,7061,0,0
17535,7062,19.84,0
17536,7063,0,0
17537,7064,0,0
17538,7065,0,0
17539,7066,0,0
17540,7067,0,0
17541,7068,0,0
17542,7069,0,0
17543,7070,0,0
17544,7071,0,0
17545,7072,0,0
17546,7073,0,0
17547,7074,20.79,0
17548,7075,0,0
17549,7076,0,0
17550,7077,0,0
17551,7078,87.52,0
17552,7079,1,0
17553,7080,0,0
17554,7081,79.09,0
17555,7082,0,0
17556,7083,53.59,0
17557,7084,6.21,0
17558,7085,0,0
17559,7086,121.96,0
17560,7087,0,0
17561,7088,0,0
17562,7089,0,0
17563,7090,0,0
17564,7091,0,0
17565,7092,38.53,0
17566,7093,0,0
17567,7094,0,0
17568,7095,0,0
17569,7096,2.31,0
17570,7097,0,0
17571,7098,0,0
17572,7099,0,0
17573,7100,0,0
17574,7101,0,0
17575,7102,0,0
17576,7103,0.31,0
17577,7104,14.67,0
17578,7105,0,0
17579,7106,0,0
17580,7107,0,0
17581,7108,0,0
17582,7109,0,0
17583,7110,0,0
17584,7111,0,0
17585,7112,0,0
17586,7113,0,0
17587,7114,90.38,0
17588,7115,0,0
17589,7116,0,0
17590,7117,0,0
17591,7118,0,0
17592,7119,0,0
17593,7120,0,0
17594,7121,37.48,0
17595,7122,30.75,0
17596,7123,0.4,0
17597,7124,35.95,0
17598,7125,0,0
17599,7126,0,0
17600,7127,4.79,0
17601,7128,0,0
17602,7129,0,0
17603,7130,0,0
17604,7131,0,0
17605,7132,0,0
17606,7133,20.23,0
17607,7134,24.7,0
17608,7135,0,0
17609,7136,0,0
17610,7137,0,0
17611,7138,0,0
17612,7139,99.33,0
17613,7140,10.68,0
17614,7141,0,0
17615,7142,0,0
17616,7143,0,0
17617,7144,0,0
17618,7145,0,0
17619,7146,0,0
17620,7147,0,0
17621,7148,0,0
17622,7149,0,0
17623,7150,0,0
17624,7151,41.79,0
17625,7152,0,0
17626,7153,0,0
17627,7154,21.57,0
17628,7155,0,0
17629,7156,0,0
17630,7157,0,0
17631,7158,0,0
17632,7159,0,0
17633,7160,0,0
17634,7161,0,0
17635,7162,0,0
17636,7163,0,0
17637,7164,0,0
17638,7165,0,0
17639,7166,0,0
17640,7167,0,0
17641,7168,0,0
17642,7169,232.68,0
17643,7170,0,0
17644,7171,0,0
17645,7172,2.75,0
17646,7173,0,0
17647,7174,0,0
17648,7175,44.93,0
17649,7176,0,0
17650,7177,0.59,0
17651,7178,0,0
17652,7179,7.5,0
17653,7180,0,0
17654,7181,0,0
17655,7182,0,0
17656,7183,0,0
17657,7184,0,0
17658,7185,0,0
17659,7186,0,0
17660,7187,0,0
17661,7188,15.96,0
17662,7189,0,0
17663,7190,0,0
17664,7191,0,0
17665,7192,21.96,0
17666,7193,0,0
17667,7194,0,0
17668,7195,0,0
17669,7196,0,0
17670,7197,27.57,0
17671,7198,0,0
17672,7199,0,0
17673,7200,91.02,0
17674,7201,1.6,0
17675,7202,2,0
17676,7203,0,0
17677,7204,0,0
17678,7205,0,0
17679,7206,77.34,0
17680,7207,0,0
17681,7208,0,0
17682,7209,0,0
17683,7210,0,0
17684,7211,0,0
17685,7212,0,0
17686,7213,0,0
17687,7214,103.86,0
17688,7215,0,0
17689,7216,71.19,0
17690,7217,139.23,0
17691,7218,0,0
17692,7219,0,0
17693,7220,5.99,0
17694,7221,0,0
17695,7222,0,0
17696,7223,0,0
17697,7224,0,0
17698,7225,33.94,0
17699,7226,0,0
17700,7227,49.99,0
17701,7228,0,0
17702,7229,0,0
17703,7230,0,0
17704,7231,0,0
17705,7232,0,0
17706,7233,0,0
17707,7234,60.03,0
17708,7235,12.33,0
17709,7236,0,0
17710,7237,146.26,0
17711,7238,0,0
17712,7239,0,0
17713,7240,0,0
17714,7241,0,0
17715,7242,0,0
17716,7243,0.32,0
17717,7244,0.5,0
17718,7245,0,0
17719,7246,0,0
17720,7247,0,0
17721,7248,0,0
17722,7249,0,0
17723,7250,0,0
17724,7251,0,0
17725,7252,0,0
17726,7253,61.37,0
17727,7254,0,0
17728,7255,0,0
17729,7256,0,0
17730,7257,0,0
17731,7258,0,0
17732,7259,0,0
17733,7260,0,0
17734,7261,18.5,0
17735,7262,0,0
17736,7263,44.83,0
17737,7264,4,0
17738,7265,0,0
17739,7266,0,0
17740,7267,30.79,0
17741,7268,0,0
17742,7269,0.4,0
17743,7270,0,0
17744,7271,35.66,0
17745,7272,146.48,0
17746,7273,0,0
17747,7274,94.35,0
17748,7275,26.3,0
17749,7276,158.56,0
17750,7277,0,0
17751,7278,0,0
17752,7279,0,0
17753,7280,0,0
17754,7281,0,0
17755,7282,0,0
17756,7283,0,0
17757,7284,0,0
17758,7285,11.67,0
17759,7286,1.66,0
17760,7287,6.76,0
17761,7288,0,0
17762,7289,0,0
17763,7290,0,0
17764,7291,82.61,0
17765,7292,0,0
17766,7293,0,0
17767,7294,0,0
17768,7295,27.18,0
17769,7296,0,0
17770,7297,44.04,0
17771,7298,0,0
17772,7299,0.4,0
17773,7300,0,0
17774,7301,11.17,0
17775,7302,0,0
17776,7303,14.17,0
17777,7304,0,0
17778,7305,103.81,0
17779,7306,0,0
17780,7307,0,0
17781,7308,0,0
17782,7309,14.25,0
17783,7310,0,0
17784,7311,0,0
17785,7312,9.2,0
17786,7313,106.77,0
17787,7314,77.33,0
17788,7315,0,0
17789,7316,0,0
17790,7317,0,0
17791,7318,0,0
17792,7319,0,0
17793,7320,0,0
17794,7321,35.64,0
17795,7322,0,0
17796,7323,10.49,0
17797,7324,0,0
17798,7325,0,0
17799,7326,144.59,0
17800,7327,9.68,0
17801,7328,92.45,0
17802,7329,0,0
17803,7330,0,0
17804,7331,0,0
17805,7332,60.88,0
17806,7333,118.17,0
17807,7334,16.44,0
17808,7335,0,0
17809,7336,0,0
17810,7337,0,0
17811,7338,0,0
17812,7339,41.03,0
17813,7340,6.39,0
17814,7341,0,0
17815,7342,0,0
17816,7343,0,0
17817,7344,0,0
17818,7345,21.78,0
17819,7346,0,0
17820,7347,0,0
17821,7348,0,0
17822,7349,23.16,0
17823,7350,4.39,0
17824,7351,5.69,0
17825,7352,0,0
17826,7353,0,0
17827,7354,1.76,0
17828,7355,1.1,0
17829,7356,0,0
17830,7357,0,0
17831,7358,7.19,0
17832,7359,0,0
17833,7360,0,0
17834,7361,0.8,0
17835,7362,0,0
17836,7363,34.52,0
17837,7364,0,0
17838,7365,0,0
17839,7366,0,0
17840,7367,0,0
17841,7368,0,0
17842,7369,78.48,0
17843,7370,14.39,0
17844,7371,0,0
17845,7372,0,0
17846,7373,31.4,0
17847,7374,40.26,0
17848,7375,42.52,0
17849,7376,0,0
17850,7377,0,0
17851,7378,63.94,0
17852,7379,0,0
17853,7380,0,0
17854,7381,0,0
17855,7382,25.73,0
17856,7383,0,0
17857,7384,0,0
17858,7385,0,0
17859,7386,0,0
17860,7387,0,0
17861,7388,0,0
17862,7389,0,0
17863,7390,0,0
17864,7391,0,0
17865,7392,0,0
17866,7393,49.9,0
17867,7394,0,0
17868,7395,0,0
17869,7396,0,0
17870,7397,155.72,0
17871,7398,0,0
17872,7399,0,0
17873,7400,0,0
17874,7401,0,0
17875,7402,0,0
17876,7403,0,0
17877,7404,0,0
17878,7405,0,0
17879,7406,73.73,0
17880,7407,0,0
17881,7408,0.8,0
17882,7409,82.07,0
17883,7410,0,0
17884,7411,0,0
17885,7412,0,0
17886,7413,38.75,0
17887,7414,0.5,0
17888,7415,0,0
17889,7416,0,0
17890,7417,0,0
17891,7418,0,0
17892,7419,0,0
17893,7420,12.38,0
17894,7421,-2.5,0
17895,7422,0,0
17896,7423,6.39,0
17897,7424,0,0
17898,7425,0,0
17899,7426,0,0
17900,7427,58.21,0
17901,7428,0,0
17902,7429,0,0
17903,7430,12.78,0
17904,7431,43.54,0
17905,7432,0,0
17906,7433,0,0
17907,7434,0,0
17908,7435,0,0
17909,7436,0,0
17910,7437,0,0
17911,7438,0,0
17912,7439,27.17,0
17913,7440,0,0
17914,7441,16.87,0
17915,7442,0,0
17916,7443,0,0
17917,7444,0,0
17918,7445,0,0
17919,7446,0,0
17920,7447,53.1,0
17921,7448,0,0
17922,7449,0,0
17923,7450,0,0
17924,7451,0,0
17925,7452,6.38,0
17926,7453,0,0
17927,7454,0,0
17928,7455,0,0
17929,7456,0,0
17930,7457,0,0
17931,7458,0,0
17932,7459,59.39,0
17933,7460,0,0
17934,7461,25.22,0
17935,7462,0,0
17936,7463,0,0
17937,7464,0,0
17938,7465,0,0
17939,7466,0,0
17940,7467,14.74,0
17941,7468,26.77,0
17942,7469,121.92,0
17943,7470,75.11,0
17944,7471,29.56,0
17945,7472,0,0
17946,7473,0,0
17947,7474,0,0
17948,7475,18.95,0
17949,7476,0,0
17950,7477,0,0
17951,7478,50.13,0
17952,7479,0,0
17953,7480,0,0
17954,7481,0,0
17955,7482,58.66,0
17956,7483,67.61,0
17957,7484,0,0
17958,7485,0,0
17959,7486,34.92,0
17960,7487,0,0
17961,7488,0,0
17962,7489,0,0
17963,7490,0,0
17964,7491,55.28,0
17965,7492,0,0
17966,7493,0,0
17967,7494,9.59,0
17968,7495,0,0
17969,7496,0,0
17970,7497,0,0
17971,7498,0,0
17972,7499,19.09,0
17973,7500,0,0
17974,7501,0,0
17975,7502,0,0
17976,7503,0,0
17977,7504,0,0
17978,7505,0,0
17979,7506,0,0
17980,7507,0,0
17981,7508,0,0
17982,7509,0,0
17983,7510,0,0
17984,7511,0,0
17985,7512,0,0
17986,7513,0,0
17987,7514,0,0
17988,7515,0,0
17989,7516,0,0
17990,7517,0,0
17991,7518,0,0
17992,7519,0,0
