"INDEX","CUSTOMER NO","Account Balance","ACCBALRUNINGTOTAL11"
11884,"969",0.0000,0.0000
11885,"970",0.0000,0.0000
11886,"971",0.0000,0.0000
11887,"972",0.0000,0.0000
11888,"973",0.0000,0.0000
11889,"974",0.0000,0.0000
11890,"975",0.0000,0.0000
11891,"976",0.0000,0.0000
11892,"977",0.0000,0.0000
11893,"978",0.0000,0.0000
11894,"979",0.0000,0.0000
11895,"980",0.0000,0.0000
11896,"981",0.0000,0.0000
11897,"982",0.0000,0.0000
11898,"983",0.0000,0.0000
11899,"984",0.0000,0.0000
11900,"985",0.0000,0.0000
11901,"986",0.0000,0.0000
11902,"987",0.0000,0.0000
11903,"988",0.0000,0.0000
11904,"989",0.0000,0.0000
11905,"990",0.0000,0.0000
11906,"991",0.0000,0.0000
11907,"992",0.0000,0.0000
11908,"993",0.0000,0.0000
11909,"994",0.0000,0.0000
11910,"995",0.0000,0.0000
11911,"996",2.1900,0.0000
11912,"997",0.0000,0.0000
11913,"998",0.0000,0.0000
11914,"999",8.7960,0.0000
11915,"1000",0.0000,0.0000
11916,"1001",0.0000,0.0000
11917,"1002",0.0000,0.0000
11918,"1003",0.0000,0.0000
11919,"1004",0.0000,0.0000
11920,"1005",0.0000,0.0000
11921,"1006",0.0000,0.0000
11922,"1007",0.0000,0.0000
11923,"1008",0.0000,0.0000
11924,"1009",0.0000,0.0000
11925,"1010",0.0000,0.0000
11926,"1011",0.0000,0.0000
11927,"1012",0.0000,0.0000
11928,"1013",0.0000,0.0000
11929,"1014",0.0000,0.0000
11930,"1015",0.0000,0.0000
11931,"1016",0.0000,0.0000
11932,"1017",0.0000,0.0000
11933,"1018",0.0000,0.0000
11934,"1019",0.0000,0.0000
11935,"1020",0.0000,0.0000
11936,"1021",0.0000,0.0000
11937,"1022",0.0000,0.0000
11938,"1023",0.0000,0.0000
11939,"1024",0.0000,0.0000
11940,"1025",0.0000,0.0000
11941,"1026",0.0000,0.0000
11942,"1027",0.0000,0.0000
11943,"1028",0.0000,0.0000
11944,"1029",0.0000,0.0000
11945,"1030",0.0000,0.0000
11946,"1031",0.0000,0.0000
11947,"1032",0.0000,0.0000
11948,"1033",0.0000,0.0000
11949,"1034",0.0000,0.0000
11950,"1035",0.0000,0.0000
11951,"1036",0.0000,0.0000
11952,"1037",0.0000,0.0000
11953,"1038",0.0000,0.0000
11954,"1039",0.0000,0.0000
11955,"1040",0.0000,0.0000
11956,"1041",0.0000,0.0000
11957,"1042",0.0000,0.0000
11958,"1043",0.0000,0.0000
11959,"1044",0.0000,0.0000
11960,"1045",0.0000,0.0000
11961,"1046",0.0000,0.0000
11962,"1047",0.0000,0.0000
11963,"1048",0.0000,0.0000
11964,"1049",0.0000,0.0000
11965,"1050",0.0000,0.0000
11966,"1051",0.0000,0.0000
11967,"1052",0.0000,0.0000
11968,"1053",0.0000,0.0000
11969,"1054",0.0000,0.0000
11970,"1055",0.0000,0.0000
11971,"1056",0.0000,0.0000
11972,"1057",0.0000,0.0000
11973,"1058",0.0000,0.0000
11974,"1059",0.0000,0.0000
11975,"1060",0.0000,0.0000
11976,"1061",0.0000,0.0000
11977,"1062",0.0000,0.0000
11978,"1063",0.0000,0.0000
11979,"1064",0.0000,0.0000
11980,"1065",0.0000,0.0000
11981,"1066",0.0000,0.0000
11982,"1067",0.0000,0.0000
11983,"1068",0.0000,0.0000
11984,"1069",0.0000,0.0000
11985,"1070",0.0000,0.0000
11986,"1071",0.0000,0.0000
11987,"1072",0.0000,0.0000
11988,"1073",0.0000,0.0000
11989,"1074",0.0000,0.0000
11990,"1075",0.0000,0.0000
11991,"1076",0.0000,0.0000
11992,"1077",0.0000,0.0000
11993,"1078",0.0000,0.0000
11994,"1079",0.0000,0.0000
11995,"1080",0.0000,0.0000
11996,"1081",0.0000,0.0000
11997,"1082",0.0000,0.0000
11998,"1083",0.0000,0.0000
11999,"1084",0.0000,0.0000
12000,"1085",0.0000,0.0000
12001,"1086",0.0000,0.0000
12002,"1087",0.0000,0.0000
12003,"1088",0.0000,0.0000
12004,"1089",0.0000,0.0000
12005,"1090",0.0000,0.0000
12006,"1091",0.0000,0.0000
12007,"1092",0.0000,0.0000
12008,"1093",0.0000,0.0000
12009,"1094",0.0000,0.0000
12010,"1095",0.0000,0.0000
12011,"1096",0.0000,0.0000
12012,"1097",0.0000,0.0000
12013,"1098",0.0000,0.0000
12014,"1099",0.0000,0.0000
12015,"1100",0.0000,0.0000
12016,"1101",0.0000,0.0000
12017,"1102",0.0000,0.0000
12018,"1103",0.0000,0.0000
12019,"1104",0.0000,0.0000
12020,"1105",0.0000,0.0000
12021,"1106",0.0000,0.0000
12022,"1107",0.0000,0.0000
12023,"1108",0.0000,0.0000
12024,"1109",0.0000,0.0000
12025,"1110",0.0000,0.0000
12026,"1111",0.0000,0.0000
12027,"1112",7.5000,0.0000
12028,"1113",0.0000,0.0000
12029,"1114",0.0000,0.0000
12030,"1115",0.0000,0.0000
12031,"1116",0.0000,0.0000
12032,"1117",0.0000,0.0000
12033,"1118",0.0000,0.0000
12034,"1119",0.0000,0.0000
12035,"1120",0.0000,0.0000
12036,"1121",0.0000,0.0000
12037,"1122",0.0000,0.0000
12038,"1123",0.0000,0.0000
12039,"1124",0.0000,0.0000
12040,"1125",0.0000,0.0000
12041,"1126",0.0000,0.0000
12042,"1127",0.0000,0.0000
12043,"1128",0.0000,0.0000
12044,"1129",0.0000,0.0000
12045,"1130",0.0000,0.0000
12046,"1131",0.0000,0.0000
12047,"1132",0.0000,0.0000
12048,"1133",0.0000,0.0000
12049,"1134",0.0000,0.0000
12050,"1135",0.0000,0.0000
12051,"1136",0.0000,0.0000
12052,"1137",0.0000,0.0000
12053,"1138",0.0000,0.0000
12054,"1139",0.0000,0.0000
12055,"1140",0.0000,0.0000
12056,"1141",0.0000,0.0000
12057,"1142",0.0000,0.0000
12058,"1143",0.0000,0.0000
12059,"1144",0.0000,0.0000
12060,"1145",0.0000,0.0000
12061,"1146",0.0000,0.0000
12062,"1147",0.0000,0.0000
12063,"1148",0.0000,0.0000
12064,"1149",0.0000,0.0000
12065,"1150",0.0000,0.0000
12066,"1151",0.0000,0.0000
12067,"1152",0.0000,0.0000
12068,"1153",0.0000,0.0000
12069,"1154",0.0000,0.0000
12070,"1155",0.0000,0.0000
12071,"1156",0.0000,0.0000
12072,"1157",0.0000,0.0000
12073,"1158",0.0000,0.0000
12074,"1159",0.0000,0.0000
12075,"1160",0.0000,0.0000
12076,"1161",0.0000,0.0000
12077,"1162",0.0000,0.0000
12078,"1163",0.0000,0.0000
12079,"1164",0.0000,0.0000
12080,"1165",0.0000,0.0000
12081,"1166",0.0000,0.0000
12082,"1167",0.0000,0.0000
12083,"1168",0.0000,0.0000
12084,"1169",0.0000,0.0000
12085,"1170",0.0000,0.0000
12086,"1171",0.0000,0.0000
12087,"1172",0.0000,0.0000
12088,"1173",0.0000,0.0000
12089,"1174",0.0000,0.0000
12090,"1175",0.0000,0.0000
12091,"1176",0.0000,0.0000
12092,"1177",0.0000,0.0000
12093,"1178",0.0000,0.0000
12094,"1179",0.0000,0.0000
12095,"1180",0.0000,0.0000
12096,"1181",0.0000,0.0000
12097,"1182",0.0000,0.0000
12098,"1183",0.0000,0.0000
12099,"1184",0.0000,0.0000
12100,"1185",0.0000,0.0000
12101,"1186",0.0000,0.0000
12102,"1187",0.0000,0.0000
12103,"1188",0.0000,0.0000
12104,"1189",0.0000,0.0000
12105,"1190",0.0000,0.0000
12106,"1191",0.0000,0.0000
12107,"1192",0.0000,0.0000
12108,"1193",0.0000,0.0000
12109,"1194",0.0000,0.0000
12110,"1195",0.0000,0.0000
12111,"1196",0.0000,0.0000
12112,"1197",0.0000,0.0000
12113,"1198",0.0000,0.0000
12114,"1199",0.0000,0.0000
12115,"1200",0.0000,0.0000
12116,"1201",0.0000,0.0000
12117,"1202",0.0000,0.0000
12118,"1203",0.0000,0.0000
12119,"1204",0.0000,0.0000
12120,"1205",0.0000,0.0000
12121,"1206",0.0000,0.0000
12122,"1207",0.0000,0.0000
12123,"1208",0.0000,0.0000
12124,"1209",0.0000,0.0000
12125,"1210",0.0000,0.0000
12126,"1211",0.0000,0.0000
12127,"1212",0.0000,0.0000
12128,"1213",0.0000,0.0000
12129,"1214",0.0000,0.0000
12130,"1215",0.0000,0.0000
12131,"1216",20.1900,0.0000
12132,"1217",0.0000,0.0000
12133,"1218",0.0000,0.0000
12134,"1219",0.0000,0.0000
12135,"1220",0.0000,0.0000
12136,"1221",0.0000,0.0000
12137,"1222",0.0000,0.0000
12138,"1223",0.0000,0.0000
12139,"1224",0.0000,0.0000
12140,"1225",0.0000,0.0000
12141,"1226",0.0000,0.0000
12142,"1227",0.0000,0.0000
12143,"1228",0.0000,0.0000
12144,"1229",0.0000,0.0000
12145,"1230",0.0000,0.0000
12146,"1231",0.0000,0.0000
12147,"1232",0.0000,0.0000
12148,"1233",0.0000,0.0000
12149,"1234",0.0000,0.0000
12150,"1235",0.0000,0.0000
12151,"1236",0.0000,0.0000
12152,"1237",0.0000,0.0000
12153,"1238",0.0000,0.0000
12154,"1239",0.0000,0.0000
12155,"1240",0.0000,0.0000
12156,"1241",0.0000,0.0000
12157,"1242",0.0000,0.0000
12158,"1243",0.0000,0.0000
12159,"1244",0.0000,0.0000
12160,"1245",0.0000,0.0000
12161,"1246",0.0000,0.0000
12162,"1247",0.0000,0.0000
12163,"1248",0.0000,0.0000
12164,"1249",0.0000,0.0000
12165,"1250",0.0000,0.0000
12166,"1251",0.0000,0.0000
12167,"1252",0.0000,0.0000
12168,"1253",0.0000,0.0000
12169,"1254",0.0000,0.0000
12170,"1255",0.0000,0.0000
12171,"1256",0.0000,0.0000
12172,"1257",0.0000,0.0000
12173,"1258",0.0000,0.0000
12174,"1259",0.0000,0.0000
12175,"1260",0.0000,0.0000
12176,"1261",0.0000,0.0000
12177,"1262",35.1793,0.0000
12178,"1263",0.0000,0.0000
12179,"1264",9.1370,0.0000
12180,"1265",0.0000,0.0000
12181,"1266",0.0000,0.0000
12182,"1267",0.0000,0.0000
12183,"1268",0.0000,0.0000
12184,"1269",0.0000,0.0000
12185,"1270",0.0000,0.0000
12186,"1271",0.0000,0.0000
12187,"1272",0.0000,0.0000
12188,"1273",0.0000,0.0000
12189,"1274",0.0000,0.0000
12190,"1275",0.0000,0.0000
12191,"1276",0.0000,0.0000
12192,"1277",0.0000,0.0000
12193,"1278",0.0000,0.0000
12194,"1279",0.0000,0.0000
12195,"1280",0.0000,0.0000
12196,"1281",0.0000,0.0000
12197,"1282",0.0000,0.0000
12198,"1283",0.0000,0.0000
12199,"1284",0.0000,0.0000
12200,"1285",0.0000,0.0000
12201,"1286",0.0000,0.0000
12202,"1287",0.0000,0.0000
12203,"1288",0.0000,0.0000
12204,"1289",0.0000,0.0000
12205,"1290",0.0000,0.0000
12206,"1291",0.0000,0.0000
12207,"1292",0.0000,0.0000
12208,"1293",0.0000,0.0000
12209,"1294",0.0000,0.0000
12210,"1295",0.0000,0.0000
12211,"1296",0.0000,0.0000
12212,"1297",0.0000,0.0000
12213,"1298",0.0000,0.0000
12214,"1299",0.0000,0.0000
12215,"1300",0.0000,0.0000
12216,"1301",0.0000,0.0000
12217,"1302",0.0000,0.0000
12218,"1303",0.0000,0.0000
12219,"1304",0.0000,0.0000
12220,"1305",0.0000,0.0000
12221,"1306",0.0000,0.0000
12222,"1307",0.0000,0.0000
12223,"1308",0.0000,0.0000
12224,"1309",0.0000,0.0000
12225,"1310",0.0000,0.0000
12226,"1311",0.0000,0.0000
12227,"1312",0.0000,0.0000
12228,"1313",0.0000,0.0000
12229,"1314",0.0000,0.0000
12230,"1315",0.0000,0.0000
12231,"1316",0.0000,0.0000
12232,"1317",0.0000,0.0000
12233,"1318",0.0000,0.0000
12234,"1319",0.0000,0.0000
12235,"1320",0.0000,0.0000
12236,"1321",0.0000,0.0000
12237,"1322",0.0000,0.0000
12238,"1323",0.0000,0.0000
12239,"1324",0.0000,0.0000
12240,"1325",0.0000,0.0000
12241,"1326",0.0000,0.0000
12242,"1327",0.0000,0.0000
12243,"1328",0.0000,0.0000
12244,"1329",0.0000,0.0000
12245,"1330",0.0000,0.0000
12246,"1331",0.0000,0.0000
12247,"1332",0.0000,0.0000
12248,"1333",0.0000,0.0000
12249,"1334",0.0000,0.0000
12250,"1335",0.0000,0.0000
12251,"1336",0.0000,0.0000
12252,"1337",0.0000,0.0000
12253,"1338",0.0000,0.0000
12254,"1339",0.0000,0.0000
12255,"1340",0.0000,0.0000
12256,"1341",0.0000,0.0000
12257,"1342",0.0000,0.0000
12258,"1343",0.0000,0.0000
12259,"1344",0.0000,0.0000
12260,"1345",0.0000,0.0000
12261,"1346",0.0000,0.0000
12262,"1347",0.0000,0.0000
12263,"1348",0.0000,0.0000
12264,"1349",0.0000,0.0000
12265,"1350",0.0000,0.0000
12266,"1351",0.0000,0.0000
12267,"1352",0.0000,0.0000
12268,"1353",0.0000,0.0000
12269,"1354",0.0000,0.0000
12270,"1355",0.0000,0.0000
12271,"1356",0.0000,0.0000
12272,"1357",0.0000,0.0000
12273,"1358",0.0000,0.0000
12274,"1359",0.0000,0.0000
12275,"1360",0.0000,0.0000
12276,"1361",0.0000,0.0000
12277,"1362",0.0000,0.0000
12278,"1363",0.0000,0.0000
12279,"1364",0.0000,0.0000
12280,"1365",0.0000,0.0000
12281,"1366",0.0000,0.0000
12282,"1367",0.0000,0.0000
12283,"1368",0.0000,0.0000
12284,"1369",0.0000,0.0000
12285,"1370",0.0000,0.0000
12286,"1371",0.0000,0.0000
12287,"1372",0.0000,0.0000
12288,"1373",0.0000,0.0000
12289,"1374",0.0000,0.0000
12290,"1375",0.0000,0.0000
12291,"1376",0.0000,0.0000
12292,"1377",405.4344,0.0000
12293,"1378",0.0000,0.0000
12294,"1379",0.0000,0.0000
12295,"1380",0.0000,0.0000
12296,"1381",0.0000,0.0000
12297,"1382",0.0000,0.0000
12298,"1383",0.0000,0.0000
12299,"1384",0.0000,0.0000
12300,"1385",0.0000,0.0000
12301,"1386",0.0000,0.0000
12302,"1387",0.0000,0.0000
12303,"1388",0.0000,0.0000
12304,"1389",0.0000,0.0000
12305,"1390",0.0000,0.0000
12306,"1391",0.0000,0.0000
12307,"1392",0.0000,0.0000
12308,"1393",0.0000,0.0000
12309,"1394",0.0000,0.0000
12310,"1395",0.0000,0.0000
12311,"1396",0.0000,0.0000
12312,"1397",0.0000,0.0000
12313,"1398",0.0000,0.0000
12314,"1399",0.0000,0.0000
12315,"1400",0.0000,0.0000
12316,"1401",0.0000,0.0000
12317,"1402",0.0000,0.0000
12318,"1403",0.0000,0.0000
12319,"1404",0.0000,0.0000
12320,"1405",0.0000,0.0000
12321,"1406",0.0000,0.0000
12322,"1407",0.0000,0.0000
12323,"1408",0.0000,0.0000
12324,"1409",0.0000,0.0000
12325,"1410",0.0000,0.0000
12326,"1411",0.0000,0.0000
12327,"1412",0.0000,0.0000
12328,"1413",0.0000,0.0000
12329,"1414",0.0000,0.0000
12330,"1415",0.0000,0.0000
12331,"1416",0.0000,0.0000
12332,"1417",0.0000,0.0000
12333,"1418",0.0000,0.0000
12334,"1419",10.7508,0.0000
12335,"1420",0.0000,0.0000
12336,"1421",0.0000,0.0000
12337,"1422",0.0000,0.0000
12338,"1423",0.0000,0.0000
12339,"1424",0.0000,0.0000
12340,"1425",0.0000,0.0000
12341,"1426",0.0000,0.0000
12342,"1427",0.0000,0.0000
12343,"1428",0.0000,0.0000
12344,"1429",0.0000,0.0000
12345,"1430",0.0000,0.0000
12346,"1431",0.0000,0.0000
12347,"1432",0.0000,0.0000
12348,"1433",0.0000,0.0000
12349,"1434",0.0000,0.0000
12350,"1435",0.0000,0.0000
12351,"1436",0.0000,0.0000
12352,"1437",0.0000,0.0000
12353,"1438",0.0000,0.0000
12354,"1439",0.0000,0.0000
12355,"1440",0.0000,0.0000
12356,"1441",0.0000,0.0000
12357,"1442",0.0000,0.0000
12358,"1443",0.0000,0.0000
12359,"1444",0.0000,0.0000
12360,"1445",0.0000,0.0000
12361,"1446",0.0000,0.0000
12362,"1447",0.0000,0.0000
12363,"1448",0.0000,0.0000
12364,"1449",0.0000,0.0000
12365,"1450",0.0000,0.0000
12366,"1451",0.0000,0.0000
12367,"1452",0.0000,0.0000
12368,"1453",0.0000,0.0000
12369,"1454",0.0000,0.0000
12370,"1455",0.0000,0.0000
12371,"1456",0.0000,0.0000
12372,"1457",0.0000,0.0000
12373,"1458",0.0000,0.0000
12374,"1459",17.6650,0.0000
12375,"1460",0.0000,0.0000
12376,"1461",0.0000,0.0000
12377,"1462",0.0000,0.0000
12378,"1463",0.0000,0.0000
12379,"1464",0.0000,0.0000
12380,"1465",0.0000,0.0000
12381,"1466",0.0000,0.0000
12382,"1467",0.0000,0.0000
12383,"1468",0.0000,0.0000
12384,"1469",0.0000,0.0000
12385,"1470",0.0000,0.0000
12386,"1471",0.0000,0.0000
12387,"1472",0.0000,0.0000
12388,"1473",0.0000,0.0000
12389,"1474",0.0000,0.0000
12390,"1475",0.0000,0.0000
12391,"1476",0.0000,0.0000
12392,"1477",0.0000,0.0000
12393,"1478",0.0000,0.0000
12394,"1479",0.0000,0.0000
12395,"1480",0.0000,0.0000
12396,"1481",0.0000,0.0000
12397,"1482",0.0000,0.0000
12398,"1483",0.0000,0.0000
12399,"1484",0.0000,0.0000
12400,"1485",0.0000,0.0000
12401,"1486",0.0000,0.0000
12402,"1487",0.0000,0.0000
12403,"1488",0.0000,0.0000
12404,"1489",0.0000,0.0000
12405,"1490",0.0000,0.0000
12406,"1491",0.0000,0.0000
12407,"1492",0.0000,0.0000
12408,"1493",0.0000,0.0000
12409,"1494",0.0000,0.0000
12410,"1495",0.0000,0.0000
12411,"501",0.0000,0.0000
12412,"503",0.0000,0.0000
12413,"507",0.0000,0.0000
12414,"514",0.0000,0.0000
12415,"515",0.0000,0.0000
12416,"516",0.0000,0.0000
12417,"517",0.0000,0.0000
12418,"520",0.0000,0.0000
12419,"523",0.0000,0.0000
12420,"524",0.0000,0.0000
12421,"526",0.0000,0.0000
12422,"528",0.0000,0.0000
12423,"530",0.0000,0.0000
12424,"534",0.0000,0.0000
12425,"535",0.0000,0.0000
12426,"537",0.0000,0.0000
12427,"538",0.0000,0.0000
12428,"539",0.0000,0.0000
12429,"540",0.0000,0.0000
12430,"4001",0.0000,0.0000
12431,"4002",0.0000,0.0000
12432,"542",0.0000,0.0000
12433,"543",0.0000,0.0000
12434,"544",0.0000,0.0000
12435,"545",0.0000,0.0000
12436,"548",0.0000,0.0000
12437,"550",0.0000,0.0000
12438,"552",0.0000,0.0000
12439,"555",0.0000,0.0000
12440,"556",0.0000,0.0000
12441,"557",0.0000,0.0000
12442,"563",0.0000,0.0000
12443,"564",0.0000,0.0000
12444,"565",0.0000,0.0000
12445,"567",0.0000,0.0000
12446,"568",0.0000,0.0000
12447,"569",0.0000,0.0000
12448,"571",0.0000,0.0000
12449,"572",0.0000,0.0000
12450,"573",0.0000,0.0000
12451,"574",0.0000,0.0000
12452,"575",0.0000,0.0000
12453,"578",0.0000,0.0000
12454,"581",0.0000,0.0000
12455,"582",0.0000,0.0000
12456,"4008",0.0000,0.0000
12457,"583",0.0000,0.0000
12458,"584",0.0000,0.0000
12459,"585",0.0000,0.0000
12460,"586",0.0000,0.0000
12461,"588",0.0000,0.0000
12462,"589",0.0000,0.0000
12463,"591",2.4750,0.0000
12464,"595",0.0000,0.0000
12465,"1496",0.0000,0.0000
12466,"1497",0.0000,0.0000
12467,"1498",0.0000,0.0000
12468,"1499",0.0000,0.0000
12469,"1500",0.0000,0.0000
12470,"1501",0.0000,0.0000
12471,"1502",0.0000,0.0000
12472,"1503",0.0000,0.0000
12473,"1504",0.0000,0.0000
12474,"1505",0.0000,0.0000
12475,"1506",0.0000,0.0000
12476,"1507",0.0000,0.0000
12477,"1508",0.0000,0.0000
12478,"1509",0.0000,0.0000
12479,"1510",0.0000,0.0000
12480,"1511",0.0000,0.0000
12481,"1512",0.0000,0.0000
12482,"1513",0.0000,0.0000
12483,"1514",0.0000,0.0000
12484,"579",0.0000,0.0000
12485,"601",5.5920,0.0000
12486,"1516",0.0000,0.0000
12487,"1517",0.0000,0.0000
12488,"1515",50.0000,0.0000
12489,"1518",0.0000,0.0000
12490,"1519",0.0000,0.0000
12491,"1520",0.0000,0.0000
12492,"1521",0.0000,0.0000
12493,"1522",0.0000,0.0000
12494,"1523",0.0000,0.0000
12495,"1524",0.0000,0.0000
12496,"1525",0.0000,0.0000
12497,"1526",0.0000,0.0000
12498,"508",0.0000,0.0000
12499,"522",0.0000,0.0000
12500,"551",0.0000,0.0000
12501,"554",0.0000,0.0000
12502,"559",0.0000,0.0000
12503,"597",0.0000,0.0000
12504,"1527",0.0000,0.0000
12505,"1528",0.0000,0.0000
12506,"1529",0.0000,0.0000
12507,"1530",0.0000,0.0000
12508,"1531",0.0000,0.0000
12509,"1532",0.0000,0.0000
12510,"1533",0.0000,0.0000
12511,"1534",0.0000,0.0000
12512,"1535",0.0000,0.0000
12513,"1536",0.0000,0.0000
12514,"1537",0.0000,0.0000
12515,"1538",0.0000,0.0000
12516,"1539",0.0000,0.0000
12517,"1540",0.0000,0.0000
12518,"1541",0.0000,0.0000
12519,"1542",0.0000,0.0000
12520,"1543",0.0000,0.0000
12521,"1544",0.0000,0.0000
12522,"1545",0.0000,0.0000
12523,"1546",0.0000,0.0000
12524,"1547",0.0000,0.0000
12525,"1548",0.0000,0.0000
12526,"1549",0.0000,0.0000
12527,"1550",0.0000,0.0000
12528,"1551",0.0000,0.0000
12529,"1552",0.0000,0.0000
12530,"1553",0.0000,0.0000
12531,"1554",0.0000,0.0000
12532,"1555",0.0000,0.0000
12533,"1556",0.0000,0.0000
12534,"1557",0.0000,0.0000
12535,"1558",0.0000,0.0000
12536,"1559",0.0000,0.0000
12537,"1560",0.0000,0.0000
12538,"1561",0.0000,0.0000
12539,"1562",0.0000,0.0000
12540,"1563",0.0000,0.0000
12541,"1564",0.0000,0.0000
12542,"1565",0.0000,0.0000
12543,"1566",0.0000,0.0000
12544,"1567",0.0000,0.0000
12545,"1568",0.0000,0.0000
12546,"1569",0.0000,0.0000
12547,"1570",0.0000,0.0000
12548,"1571",0.0000,0.0000
12549,"1572",0.0000,0.0000
12550,"1573",0.0000,0.0000
12551,"1574",0.0000,0.0000
12552,"1575",0.0000,0.0000
12553,"1576",0.0000,0.0000
12554,"1577",0.0000,0.0000
12555,"521",0.0000,0.0000
12556,"1578",0.0000,0.0000
12557,"1579",0.0000,0.0000
12558,"1580",0.0000,0.0000
12559,"1581",0.0000,0.0000
12560,"1582",0.0000,0.0000
12561,"1583",0.0000,0.0000
12562,"1584",0.0000,0.0000
12563,"1585",0.0000,0.0000
12564,"1586",0.0000,0.0000
12565,"1587",0.0000,0.0000
12566,"1588",0.0000,0.0000
12567,"1589",0.0000,0.0000
12568,"1590",0.0000,0.0000
12569,"1591",0.0000,0.0000
12570,"1592",0.0000,0.0000
12571,"1593",0.0000,0.0000
12572,"1594",0.0000,0.0000
12573,"1595",0.0000,0.0000
12574,"1596",0.0000,0.0000
12575,"1597",0.0000,0.0000
12576,"1598",0.0000,0.0000
12577,"1599",0.0000,0.0000
12578,"1600",0.0000,0.0000
12579,"1601",0.0000,0.0000
12580,"1602",0.0000,0.0000
12581,"1603",0.0000,0.0000
12582,"1604",0.0000,0.0000
12583,"1605",0.0000,0.0000
12584,"1606",0.0000,0.0000
12585,"590",0.0000,0.0000
12586,"1607",0.0000,0.0000
12587,"1608",0.0000,0.0000
12588,"1609",0.0000,0.0000
12589,"1610",0.0000,0.0000
12590,"1611",0.0000,0.0000
12591,"1612",0.0000,0.0000
12592,"1613",0.0000,0.0000
12593,"1614",0.0000,0.0000
12594,"1615",0.0000,0.0000
12595,"592",0.0000,0.0000
12596,"1616",0.0000,0.0000
12597,"1617",0.0000,0.0000
12598,"1618",0.0000,0.0000
12599,"1619",0.0000,0.0000
12600,"1620",0.0000,0.0000
12601,"1621",0.0000,0.0000
12602,"1622",0.0000,0.0000
12603,"1623",0.0000,0.0000
12604,"1624",0.0000,0.0000
12605,"1625",0.0000,0.0000
12606,"1626",0.0000,0.0000
12607,"1627",0.0000,0.0000
12608,"1628",0.0000,0.0000
12609,"1629",0.0000,0.0000
12610,"1630",0.0000,0.0000
12611,"1631",0.0000,0.0000
12612,"1632",0.0000,0.0000
12613,"1633",0.0000,0.0000
12614,"1634",0.0000,0.0000
12615,"1635",0.0000,0.0000
12616,"1636",0.0000,0.0000
12617,"1637",0.0000,0.0000
12618,"1638",0.0000,0.0000
12619,"1639",0.0000,0.0000
12620,"1640",0.0000,0.0000
12621,"1641",0.0000,0.0000
12622,"1642",0.0000,0.0000
12623,"1643",0.0000,0.0000
12624,"1644",0.0000,0.0000
12625,"1645",0.0000,0.0000
12626,"1646",0.0000,0.0000
12627,"1647",0.0000,0.0000
12628,"1648",0.0000,0.0000
12629,"1649",0.0000,0.0000
12630,"1650",0.0000,0.0000
12631,"1651",0.0000,0.0000
12632,"1652",0.0000,0.0000
12633,"1653",0.0000,0.0000
12634,"1654",0.0000,0.0000
12635,"1655",0.0000,0.0000
12636,"1656",0.0000,0.0000
12637,"1657",0.0000,0.0000
12638,"1658",0.0000,0.0000
12639,"1659",0.0000,0.0000
12640,"1660",0.0000,0.0000
12641,"1661",0.0000,0.0000
12642,"1662",0.0000,0.0000
12643,"1663",0.0000,0.0000
12644,"1664",0.0000,0.0000
12645,"1665",0.0000,0.0000
12646,"1666",0.0000,0.0000
12647,"1667",0.0000,0.0000
12648,"1668",0.0000,0.0000
12649,"1669",0.0000,0.0000
12650,"1670",0.0000,0.0000
12651,"1671",0.0000,0.0000
12652,"1672",0.0000,0.0000
12653,"1673",0.0000,0.0000
12654,"1674",0.0000,0.0000
12655,"1675",0.0000,0.0000
12656,"1676",0.0000,0.0000
12657,"1677",0.0000,0.0000
12658,"1678",0.0000,0.0000
12659,"1679",0.0000,0.0000
12660,"1680",0.0000,0.0000
12661,"1681",0.0000,0.0000
12662,"1682",0.0000,0.0000
12663,"1683",0.0000,0.0000
12664,"1684",0.0000,0.0000
12665,"1685",0.0000,0.0000
12666,"1686",0.0000,0.0000
12667,"1687",0.0000,0.0000
12668,"1688",0.0000,0.0000
12669,"1689",0.0000,0.0000
12670,"1690",0.0000,0.0000
12671,"1691",0.0000,0.0000
12672,"1692",0.0000,0.0000
12673,"1693",0.0000,0.0000
12674,"1694",0.0000,0.0000
12675,"1695",0.0000,0.0000
12676,"1696",0.0000,0.0000
12677,"1697",0.0000,0.0000
12678,"1698",0.0000,0.0000
12679,"1699",0.0000,0.0000
12680,"1700",0.0000,0.0000
12681,"529",0.0000,0.0000
12682,"527",0.0000,0.0000
12683,"553",0.0000,0.0000
12684,"511",0.0000,0.0000
12685,"546",0.0000,0.0000
12686,"593",0.0000,0.0000
12687,"596",0.0000,0.0000
12688,"1701",0.0000,0.0000
12689,"1702",0.0000,0.0000
12690,"1703",0.0000,0.0000
12691,"1704",0.0000,0.0000
12692,"1705",0.0000,0.0000
12693,"1706",0.0000,0.0000
12694,"1707",0.0000,0.0000
12695,"1708",0.0000,0.0000
12696,"1709",0.0000,0.0000
12697,"1710",0.0000,0.0000
12698,"1711",0.0000,0.0000
12699,"1712",0.0000,0.0000
12700,"1713",0.0000,0.0000
12701,"1714",0.0000,0.0000
12702,"1715",0.0000,0.0000
12703,"1716",0.0000,0.0000
12704,"1717",0.0000,0.0000
12705,"1718",0.0000,0.0000
12706,"1719",0.0000,0.0000
12707,"1720",0.0000,0.0000
12708,"1721",0.0000,0.0000
12709,"1722",0.0000,0.0000
12710,"1723",0.0000,0.0000
